"user","condition","gameIndex","tendency","guessesLog10","guesses","score","userRating","timestamp","user"
"0m5wLBi34UXjHy8LMQeQsGPkqF52","mangled","1","0.8000","4.51795464641702000","99353.0000","2.0000","2.8000","5 Dec 2016","0m5wLBi34UXjHy8LMQeQsGPkqF52"
"0m5wLBi34UXjHy8LMQeQsGPkqF52","passphrase","1","-1.6667","8.31375715876360000","281945826.0000","3.6667","2.0000","5 Dec 2016","0m5wLBi34UXjHy8LMQeQsGPkqF52"
"0uKu07pstJZdQAQACYKEZKwl4kd2","random","1","-0.5714","10.00000000004340000","10000000001.0000","4.0000","3.4286","5 Dec 2016","0uKu07pstJZdQAQACYKEZKwl4kd2"
"0uKu07pstJZdQAQACYKEZKwl4kd2","common","1","0.0833","4.01131316380465833","12989.4167","2.0000","2.0833","5 Dec 2016","0uKu07pstJZdQAQACYKEZKwl4kd2"
"0uKu07pstJZdQAQACYKEZKwl4kd2","mangled","1","0.7778","4.53846392202444444","53616.6667","2.0000","2.7778","5 Dec 2016","0uKu07pstJZdQAQACYKEZKwl4kd2"
"0uKu07pstJZdQAQACYKEZKwl4kd2","passphrase","1","-1.1429","8.62643123946614286","473417582.8571","4.0000","2.8571","5 Dec 2016","0uKu07pstJZdQAQACYKEZKwl4kd2"
"19TKKRphufR4trh0R1ig4bX6COK2","random","1","-2.1250","9.93642021176726250","9137500000.8750","4.0000","1.8750","8 Feb 2017","19TKKRphufR4trh0R1ig4bX6COK2"
"19TKKRphufR4trh0R1ig4bX6COK2","common","1","-0.8333","3.84071280478560000","13253.6667","1.8333","1.0000","8 Feb 2017","19TKKRphufR4trh0R1ig4bX6COK2"
"19TKKRphufR4trh0R1ig4bX6COK2","mangled","1","0.0000","4.47370588688780000","29765.0000","2.0000","2.0000","8 Feb 2017","19TKKRphufR4trh0R1ig4bX6COK2"
"19TKKRphufR4trh0R1ig4bX6COK2","passphrase","1","-2.1667","8.05419202907145000","235141870.3333","3.6667","1.5000","8 Feb 2017","19TKKRphufR4trh0R1ig4bX6COK2"
"1OjmvT2ih6draa2YOyZwuI4ZDRg2","passphrase","1","0.0000","8.56429978249702222","533543054.6667","4.0000","4.0000","28 Jan 2017","1OjmvT2ih6draa2YOyZwuI4ZDRg2"
"1OjmvT2ih6draa2YOyZwuI4ZDRg2","random","1","-1.0000","9.95622940546933000","9365001000.9000","4.0000","3.0000","28 Jan 2017","1OjmvT2ih6draa2YOyZwuI4ZDRg2"
"1OjmvT2ih6draa2YOyZwuI4ZDRg2","common","1","0.0000","4.10198567422576000","15961.2000","2.0000","2.0000","28 Jan 2017","1OjmvT2ih6draa2YOyZwuI4ZDRg2"
"1OjmvT2ih6draa2YOyZwuI4ZDRg2","mangled","1","-0.3333","4.46451519140520000","65455.6667","2.0000","1.6667","28 Jan 2017","1OjmvT2ih6draa2YOyZwuI4ZDRg2"
"2bHctUKNMSeSyQKUdzguf46IHQP2","passphrase","1","-1.6000","8.17592043899152000","313174315.4000","3.6000","2.0000","17 May 2017","2bHctUKNMSeSyQKUdzguf46IHQP2"
"2bHctUKNMSeSyQKUdzguf46IHQP2","random","1","0.0000","10.00000000004340000","10000000001.0000","4.0000","4.0000","17 May 2017","2bHctUKNMSeSyQKUdzguf46IHQP2"
"2bHctUKNMSeSyQKUdzguf46IHQP2","common","1","-0.7778","3.95880694429186667","13538.8889","2.0000","1.2222","17 May 2017","2bHctUKNMSeSyQKUdzguf46IHQP2"
"2bHctUKNMSeSyQKUdzguf46IHQP2","mangled","1","0.5000","6.24069981563135000","50015149.0000","2.5000","3.0000","17 May 2017","2bHctUKNMSeSyQKUdzguf46IHQP2"
"4Y07tRQsumhszz33EgTre2BG3mK2","random","1","-0.6250","10.00000000004340000","10000000001.0000","4.0000","3.3750","5 Dec 2016","4Y07tRQsumhszz33EgTre2BG3mK2"
"4Y07tRQsumhszz33EgTre2BG3mK2","common","1","-0.1667","4.11059811835936667","15087.5833","2.0000","1.8333","5 Dec 2016","4Y07tRQsumhszz33EgTre2BG3mK2"
"4Y07tRQsumhszz33EgTre2BG3mK2","mangled","1","1.2500","5.00470619663310000","189693.0000","2.0000","3.2500","5 Dec 2016","4Y07tRQsumhszz33EgTre2BG3mK2"
"4Y07tRQsumhszz33EgTre2BG3mK2","passphrase","1","-1.8750","8.66675046720852500","640444121.0000","3.8750","2.0000","5 Dec 2016","4Y07tRQsumhszz33EgTre2BG3mK2"
"5UD4muJJpnYe7uLnXZCGU7mrdtS2","passphrase","1","-2.5556","8.31515453025611111","425405644.2222","3.7778","1.2222","29 Jun 2017","5UD4muJJpnYe7uLnXZCGU7mrdtS2"
"5UD4muJJpnYe7uLnXZCGU7mrdtS2","random","1","-1.6667","10.00000000004340000","10000000001.0000","4.0000","2.3333","29 Jun 2017","5UD4muJJpnYe7uLnXZCGU7mrdtS2"
"5UD4muJJpnYe7uLnXZCGU7mrdtS2","common","1","-1.0000","3.97174969133872222","10595.3333","2.0000","1.0000","29 Jun 2017","5UD4muJJpnYe7uLnXZCGU7mrdtS2"
"5UD4muJJpnYe7uLnXZCGU7mrdtS2","mangled","1","-0.5556","5.18262556863388889","612444.1111","2.1111","1.5556","29 Jun 2017","5UD4muJJpnYe7uLnXZCGU7mrdtS2"
"5UfbfQprNSfxpbCUQ4DK2h6xElJ3","mangled","1","-0.1667","4.79244946123710000","89771.8333","2.0000","1.8333","5 Dec 2016","5UfbfQprNSfxpbCUQ4DK2h6xElJ3"
"5UfbfQprNSfxpbCUQ4DK2h6xElJ3","passphrase","1","-1.5556","8.52703962298644444","487515192.0000","3.8889","2.3333","5 Dec 2016","5UfbfQprNSfxpbCUQ4DK2h6xElJ3"
"5UfbfQprNSfxpbCUQ4DK2h6xElJ3","random","1","-0.5000","9.78697418515951250","7872002500.7500","4.0000","3.5000","5 Dec 2016","5UfbfQprNSfxpbCUQ4DK2h6xElJ3"
"5UfbfQprNSfxpbCUQ4DK2h6xElJ3","common","1","-0.6667","3.75919480326446667","7839.6667","2.0000","1.3333","5 Dec 2016","5UfbfQprNSfxpbCUQ4DK2h6xElJ3"
"5q5OgUGLb2PFzMwlBaVhvrzkwYp1","random","1","-1.6000","9.88943191651296000","8560002000.8000","4.0000","2.4000","17 May 2017","5q5OgUGLb2PFzMwlBaVhvrzkwYp1"
"5q5OgUGLb2PFzMwlBaVhvrzkwYp1","common","1","-0.7500","4.20048852843602500","18409.5000","2.0000","1.2500","17 May 2017","5q5OgUGLb2PFzMwlBaVhvrzkwYp1"
"5q5OgUGLb2PFzMwlBaVhvrzkwYp1","mangled","1","0.0000","4.24872747170612500","36740.2500","2.0000","2.0000","17 May 2017","5q5OgUGLb2PFzMwlBaVhvrzkwYp1"
"5q5OgUGLb2PFzMwlBaVhvrzkwYp1","passphrase","1","-1.8000","8.68519089630338000","707837169.6000","3.8000","2.0000","17 May 2017","5q5OgUGLb2PFzMwlBaVhvrzkwYp1"
"6o8nsLc67nPtIPmmuFE0UdG3iih1","random","1","0.3333","9.95333230443076667","9208000000.8333","4.0000","4.3333","6 Dec 2016","6o8nsLc67nPtIPmmuFE0UdG3iih1"
"6o8nsLc67nPtIPmmuFE0UdG3iih1","common","1","1.5000","3.98235007144172500","15311.2500","2.0000","3.5000","6 Dec 2016","6o8nsLc67nPtIPmmuFE0UdG3iih1"
"6o8nsLc67nPtIPmmuFE0UdG3iih1","mangled","1","0.8333","5.31208998222005000","3285036490.8333","2.5000","3.3333","6 Dec 2016","6o8nsLc67nPtIPmmuFE0UdG3iih1"
"6o8nsLc67nPtIPmmuFE0UdG3iih1","passphrase","1","0.2500","8.54933131140940000","551482288.0000","3.7500","4.0000","6 Dec 2016","6o8nsLc67nPtIPmmuFE0UdG3iih1"
"71bG32N9BxeDhoy3wqjW4AflOcq1","random","1","-1.0000","10.00000000004340000","10000000001.0000","4.0000","3.0000","5 Dec 2016","71bG32N9BxeDhoy3wqjW4AflOcq1"
"71bG32N9BxeDhoy3wqjW4AflOcq1","common","1","-0.3333","3.93814650259183333","13041.0000","2.0000","1.6667","5 Dec 2016","71bG32N9BxeDhoy3wqjW4AflOcq1"
"71bG32N9BxeDhoy3wqjW4AflOcq1","mangled","1","0.5000","4.44477939883370000","113756.7500","2.0000","2.5000","5 Dec 2016","71bG32N9BxeDhoy3wqjW4AflOcq1"
"71bG32N9BxeDhoy3wqjW4AflOcq1","passphrase","1","-2.1429","8.32279521884338571","359841253.4286","3.7143","1.5714","5 Dec 2016","71bG32N9BxeDhoy3wqjW4AflOcq1"
"75mZOzels9UwhQKpxf04iyg6mAE2","passphrase","1","1.1667","7.58060510876121667","255718715.6667","3.3333","4.5000","5 Dec 2016","75mZOzels9UwhQKpxf04iyg6mAE2"
"75mZOzels9UwhQKpxf04iyg6mAE2","random","1","-0.4444","10.00000000004340000","10000000001.0000","4.0000","3.5556","5 Dec 2016","75mZOzels9UwhQKpxf04iyg6mAE2"
"75mZOzels9UwhQKpxf04iyg6mAE2","common","1","0.0000","4.38174106431286667","24731.6667","2.0000","2.0000","5 Dec 2016","75mZOzels9UwhQKpxf04iyg6mAE2"
"75mZOzels9UwhQKpxf04iyg6mAE2","mangled","1","0.0000","4.67568321397100000","83777.0000","2.0000","2.0000","5 Dec 2016","75mZOzels9UwhQKpxf04iyg6mAE2"
"8B7xwXCkrOatGCeNJhWTCTnej3f1","random","1","0.2000","9.96063824404862000","9404001000.9000","4.0000","4.2000","6 Mar 2017","8B7xwXCkrOatGCeNJhWTCTnej3f1"
"8B7xwXCkrOatGCeNJhWTCTnej3f1","common","1","-0.5000","4.21926168231782500","18500.7500","2.0000","1.5000","6 Mar 2017","8B7xwXCkrOatGCeNJhWTCTnej3f1"
"8B7xwXCkrOatGCeNJhWTCTnej3f1","mangled","1","0.8000","5.07027861548598000","176706.8000","2.0000","2.8000","6 Mar 2017","8B7xwXCkrOatGCeNJhWTCTnej3f1"
"8B7xwXCkrOatGCeNJhWTCTnej3f1","passphrase","1","-1.3333","8.46406253971948889","451567679.7778","3.8889","2.5556","6 Mar 2017","8B7xwXCkrOatGCeNJhWTCTnej3f1"
"8zw2GkWNzkYPpsAIrWEkUccJFpA2","passphrase","1","-1.0000","8.14926129212941667","541593020.3333","3.5000","2.5000","17 May 2017","8zw2GkWNzkYPpsAIrWEkUccJFpA2"
"8zw2GkWNzkYPpsAIrWEkUccJFpA2","random","1","-0.5000","10.00000000004340000","10000000001.0000","4.0000","3.5000","17 May 2017","8zw2GkWNzkYPpsAIrWEkUccJFpA2"
"8zw2GkWNzkYPpsAIrWEkUccJFpA2","common","1","-0.7500","4.20442331422595000","20196.0000","2.0000","1.2500","17 May 2017","8zw2GkWNzkYPpsAIrWEkUccJFpA2"
"8zw2GkWNzkYPpsAIrWEkUccJFpA2","mangled","1","-0.2000","4.17387067036582000","45287.6000","2.0000","1.8000","17 May 2017","8zw2GkWNzkYPpsAIrWEkUccJFpA2"
"9EGGoT09dwebYGVUJCsNwR698EI2","passphrase","1","-1.8000","8.21046567192410000","504562649.2000","3.6000","1.8000","5 Dec 2016","9EGGoT09dwebYGVUJCsNwR698EI2"
"9EGGoT09dwebYGVUJCsNwR698EI2","random","1","0.0000","9.94399876530824000","9049600000.8000","4.0000","4.0000","5 Dec 2016","9EGGoT09dwebYGVUJCsNwR698EI2"
"9EGGoT09dwebYGVUJCsNwR698EI2","common","1","0.0000","4.04598282387873333","12050.3333","2.0000","2.0000","5 Dec 2016","9EGGoT09dwebYGVUJCsNwR698EI2"
"9EGGoT09dwebYGVUJCsNwR698EI2","mangled","1","0.4444","4.96449910191647778","206686.8889","2.0000","2.4444","5 Dec 2016","9EGGoT09dwebYGVUJCsNwR698EI2"
"9bmMG1xbbQMuckZ92Da5E1CexLD3","mangled","1","1.4000","4.73846084831010000","95935.9000","2.0000","3.4000","5 Dec 2016","9bmMG1xbbQMuckZ92Da5E1CexLD3"
"9bmMG1xbbQMuckZ92Da5E1CexLD3","passphrase","1","0.6667","8.62695214840634667","569669593.8667","3.9333","4.6000","5 Dec 2016","9bmMG1xbbQMuckZ92Da5E1CexLD3"
"9bmMG1xbbQMuckZ92Da5E1CexLD3","random","1","1.0000","9.53256589346090000","5725452500.5000","4.0000","5.0000","5 Dec 2016","9bmMG1xbbQMuckZ92Da5E1CexLD3"
"9bmMG1xbbQMuckZ92Da5E1CexLD3","common","1","0.3333","3.90089708152931111","13257.5556","1.8889","2.2222","5 Dec 2016","9bmMG1xbbQMuckZ92Da5E1CexLD3"
"9kcTKt5CPVUJGBFSku7TIBxJkY82","mangled","1","0.8824","4.85716140521772941","130317.6471","2.0000","2.8824","9 Mar 2017","9kcTKt5CPVUJGBFSku7TIBxJkY82"
"9kcTKt5CPVUJGBFSku7TIBxJkY82","passphrase","1","-1.4000","8.57423936823096000","552685429.2000","3.8000","2.4000","9 Mar 2017","9kcTKt5CPVUJGBFSku7TIBxJkY82"
"9kcTKt5CPVUJGBFSku7TIBxJkY82","random","1","-0.5000","10.00000000004340000","10000000001.0000","4.0000","3.5000","9 Mar 2017","9kcTKt5CPVUJGBFSku7TIBxJkY82"
"9kcTKt5CPVUJGBFSku7TIBxJkY82","common","1","-0.1250","3.78758484955088750","10599.1250","2.0000","1.8750","9 Mar 2017","9kcTKt5CPVUJGBFSku7TIBxJkY82"
"A3VL2f4R2sdYGC571M59wbTp4u23","mangled","1","0.8182","4.64642106304462727","85220.1818","2.0000","2.8182","17 May 2017","A3VL2f4R2sdYGC571M59wbTp4u23"
"A3VL2f4R2sdYGC571M59wbTp4u23","passphrase","1","-1.8571","8.15316159761338571","432866291.1429","3.7143","1.8571","17 May 2017","A3VL2f4R2sdYGC571M59wbTp4u23"
"A3VL2f4R2sdYGC571M59wbTp4u23","random","1","0.1429","9.88885794545688571","8324001429.2857","4.0000","4.1429","17 May 2017","A3VL2f4R2sdYGC571M59wbTp4u23"
"A3VL2f4R2sdYGC571M59wbTp4u23","common","1","0.2500","3.97445524699810000","11614.0000","2.0000","2.2500","17 May 2017","A3VL2f4R2sdYGC571M59wbTp4u23"
"AwVsHYDFmYZm372ynWM7dNz1GZp2","random","1","-1.2857","9.97265943366962857","9490857143.7143","4.0000","2.7143","4 Jul 2017","AwVsHYDFmYZm372ynWM7dNz1GZp2"
"AwVsHYDFmYZm372ynWM7dNz1GZp2","common","1","-0.8571","3.73316491399904286","7529.8571","1.8571","1.0000","4 Jul 2017","AwVsHYDFmYZm372ynWM7dNz1GZp2"
"AwVsHYDFmYZm372ynWM7dNz1GZp2","mangled","1","1.2222","4.84827453383980000","303271.6667","2.1111","3.3333","4 Jul 2017","AwVsHYDFmYZm372ynWM7dNz1GZp2"
"AwVsHYDFmYZm372ynWM7dNz1GZp2","passphrase","1","-0.6667","8.49346319145825000","526797895.0000","3.6667","3.0000","4 Jul 2017","AwVsHYDFmYZm372ynWM7dNz1GZp2"
"BM6HxytZpfa7MwZAGlUh9wE9HzL2","mangled","1","-0.5556","4.87732285899295556","136188.4444","2.0000","1.4444","15 Dec 2016","BM6HxytZpfa7MwZAGlUh9wE9HzL2"
"BM6HxytZpfa7MwZAGlUh9wE9HzL2","passphrase","1","-1.0000","8.27237184208420000","238835710.0000","3.6667","2.6667","15 Dec 2016","BM6HxytZpfa7MwZAGlUh9wE9HzL2"
"BM6HxytZpfa7MwZAGlUh9wE9HzL2","random","1","-0.3750","9.95074389473358750","9254500000.8750","4.0000","3.6250","15 Dec 2016","BM6HxytZpfa7MwZAGlUh9wE9HzL2"
"BM6HxytZpfa7MwZAGlUh9wE9HzL2","common","1","-1.0000","4.20835312208610000","16443.8000","2.0000","1.0000","15 Dec 2016","BM6HxytZpfa7MwZAGlUh9wE9HzL2"
"C2nAIpH7HzaT4fuchSPPkWnq9Ek1","passphrase","1","-1.4000","8.06922197973720000","197410016.0000","3.6000","2.2000","12 Mar 2017","C2nAIpH7HzaT4fuchSPPkWnq9Ek1"
"C2nAIpH7HzaT4fuchSPPkWnq9Ek1","random","1","0.0000","10.00000000004340000","10000000001.0000","4.0000","4.0000","12 Mar 2017","C2nAIpH7HzaT4fuchSPPkWnq9Ek1"
"C2nAIpH7HzaT4fuchSPPkWnq9Ek1","common","1","-0.3333","4.13318785445173333","16943.1111","2.0000","1.6667","12 Mar 2017","C2nAIpH7HzaT4fuchSPPkWnq9Ek1"
"C2nAIpH7HzaT4fuchSPPkWnq9Ek1","mangled","1","-0.2500","5.39806210829307500","920451.7500","2.2500","2.0000","12 Mar 2017","C2nAIpH7HzaT4fuchSPPkWnq9Ek1"
"CVnnmiKwJYSvXPl6fu1PNSF86y13","passphrase","1","-1.0000","7.91312396481203333","221523390.6667","3.3333","2.3333","11 Jul 2017","CVnnmiKwJYSvXPl6fu1PNSF86y13"
"CVnnmiKwJYSvXPl6fu1PNSF86y13","random","1","-0.8000","10.00000000004340000","10000000001.0000","4.0000","3.2000","11 Jul 2017","CVnnmiKwJYSvXPl6fu1PNSF86y13"
"CVnnmiKwJYSvXPl6fu1PNSF86y13","common","1","-0.7500","4.27255342231955000","19761.0000","2.0000","1.2500","11 Jul 2017","CVnnmiKwJYSvXPl6fu1PNSF86y13"
"CVnnmiKwJYSvXPl6fu1PNSF86y13","mangled","1","0.8571","4.71159614742744286","124064.2857","2.0000","2.8571","11 Jul 2017","CVnnmiKwJYSvXPl6fu1PNSF86y13"
"DFI2bTstyOXVWJFlE3oMbFi0Cto2","passphrase","1","-1.7143","8.28349194115018571","390401553.7143","3.5714","1.8571","7 Dec 2016","DFI2bTstyOXVWJFlE3oMbFi0Cto2"
"DFI2bTstyOXVWJFlE3oMbFi0Cto2","random","1","-0.5000","10.00000000004340000","10000000001.0000","4.0000","3.5000","7 Dec 2016","DFI2bTstyOXVWJFlE3oMbFi0Cto2"
"DFI2bTstyOXVWJFlE3oMbFi0Cto2","common","1","-0.8000","3.78488824496431000","11557.9000","1.9000","1.1000","7 Dec 2016","DFI2bTstyOXVWJFlE3oMbFi0Cto2"
"DFI2bTstyOXVWJFlE3oMbFi0Cto2","mangled","1","0.3333","4.65381266394603333","56513.3333","2.0000","2.3333","7 Dec 2016","DFI2bTstyOXVWJFlE3oMbFi0Cto2"
"DMAceWb7izO6r7Oh77fFrknooJQ2","mangled","1","1.4000","4.77382629827156000","85628.0000","2.0000","3.4000","5 Dec 2016","DMAceWb7izO6r7Oh77fFrknooJQ2"
"DMAceWb7izO6r7Oh77fFrknooJQ2","passphrase","1","-0.9091","8.34614385805950909","352965788.0000","3.9091","3.0000","5 Dec 2016","DMAceWb7izO6r7Oh77fFrknooJQ2"
"DMAceWb7izO6r7Oh77fFrknooJQ2","random","1","0.0000","9.78976052678838750","8776001250.8750","4.0000","4.0000","5 Dec 2016","DMAceWb7izO6r7Oh77fFrknooJQ2"
"DMAceWb7izO6r7Oh77fFrknooJQ2","common","1","0.2500","4.24931866816440000","19464.1250","2.0000","2.2500","5 Dec 2016","DMAceWb7izO6r7Oh77fFrknooJQ2"
"DQ4l5E7LaRNWJ853R2oFSsGOQAB2","mangled","1","-0.8000","4.86721229981614000","79890.8000","2.0000","1.2000","6 Dec 2016","DQ4l5E7LaRNWJ853R2oFSsGOQAB2"
"DQ4l5E7LaRNWJ853R2oFSsGOQAB2","passphrase","1","-2.5385","8.17448332180730000","446085382.1538","3.6154","1.0769","6 Dec 2016","DQ4l5E7LaRNWJ853R2oFSsGOQAB2"
"DQ4l5E7LaRNWJ853R2oFSsGOQAB2","random","1","-2.8125","9.95036063837317500","9452501250.8750","4.0000","1.1875","6 Dec 2016","DQ4l5E7LaRNWJ853R2oFSsGOQAB2"
"DQ4l5E7LaRNWJ853R2oFSsGOQAB2","common","1","-1.0000","4.15178299285530000","15422.1667","2.0000","1.0000","6 Dec 2016","DQ4l5E7LaRNWJ853R2oFSsGOQAB2"
"E3C5EyKPwObzCfFd2DciVy9wrlB2","random","1","-0.1000","9.97239479768222000","9529600000.9000","4.0000","3.9000","31 Aug 2017","E3C5EyKPwObzCfFd2DciVy9wrlB2"
"E3C5EyKPwObzCfFd2DciVy9wrlB2","common","1","-0.4167","4.00100183531152500","12019.6667","2.0000","1.5833","31 Aug 2017","E3C5EyKPwObzCfFd2DciVy9wrlB2"
"E3C5EyKPwObzCfFd2DciVy9wrlB2","mangled","1","-0.8000","4.52633032553246000","72857.2000","2.0000","1.2000","31 Aug 2017","E3C5EyKPwObzCfFd2DciVy9wrlB2"
"E3C5EyKPwObzCfFd2DciVy9wrlB2","passphrase","1","-0.5000","8.83387768930567500","818283529.7500","4.0000","3.5000","31 Aug 2017","E3C5EyKPwObzCfFd2DciVy9wrlB2"
"EdgNGBPw00VBhaRpsdZuz56507j2","mangled","1","0.5000","4.96813469791230000","118513.0000","2.0000","2.5000","17 May 2017","EdgNGBPw00VBhaRpsdZuz56507j2"
"EdgNGBPw00VBhaRpsdZuz56507j2","passphrase","1","-2.0000","8.55391770088390000","358028584.0000","4.0000","2.0000","17 May 2017","EdgNGBPw00VBhaRpsdZuz56507j2"
"EdgNGBPw00VBhaRpsdZuz56507j2","random","1","0.0000","9.84744464052321250","8204151250.7500","4.0000","4.0000","17 May 2017","EdgNGBPw00VBhaRpsdZuz56507j2"
"EdgNGBPw00VBhaRpsdZuz56507j2","common","1","-0.8571","4.01624353493937143","12347.2857","2.0000","1.1429","17 May 2017","EdgNGBPw00VBhaRpsdZuz56507j2"
"EoCwFnVjn3QRuvVE8WQHxYiWqQx2","mangled","1","0.8000","4.98525066223482000","157778.0000","2.0000","2.8000","21 Dec 2016","EoCwFnVjn3QRuvVE8WQHxYiWqQx2"
"EoCwFnVjn3QRuvVE8WQHxYiWqQx2","passphrase","1","-2.7500","8.47409646961482500","640330682.0000","3.7500","1.0000","21 Dec 2016","EoCwFnVjn3QRuvVE8WQHxYiWqQx2"
"EoCwFnVjn3QRuvVE8WQHxYiWqQx2","random","1","-0.2000","9.83415791811532000","7576000000.6000","4.0000","3.8000","21 Dec 2016","EoCwFnVjn3QRuvVE8WQHxYiWqQx2"
"EoCwFnVjn3QRuvVE8WQHxYiWqQx2","common","1","0.0000","4.15074884805980000","17077.5000","2.0000","2.0000","21 Dec 2016","EoCwFnVjn3QRuvVE8WQHxYiWqQx2"
"Ezhwiep5ehYXUFFPz7D3zLttK2E3","passphrase","1","-1.7500","8.35437838037647500","365053527.5000","3.7500","2.0000","5 Dec 2016","Ezhwiep5ehYXUFFPz7D3zLttK2E3"
"Ezhwiep5ehYXUFFPz7D3zLttK2E3","random","1","-0.7143","10.00000000004340000","10000000001.0000","4.0000","3.2857","5 Dec 2016","Ezhwiep5ehYXUFFPz7D3zLttK2E3"
"Ezhwiep5ehYXUFFPz7D3zLttK2E3","common","1","-0.5714","3.83633978643135714","16903.0000","1.8571","1.2857","5 Dec 2016","Ezhwiep5ehYXUFFPz7D3zLttK2E3"
"Ezhwiep5ehYXUFFPz7D3zLttK2E3","mangled","1","0.0000","4.00563053418080000","19244.3333","2.0000","2.0000","5 Dec 2016","Ezhwiep5ehYXUFFPz7D3zLttK2E3"
"G3HTkrbQZ4Q2IMg6TYR7QFVkwHq1","passphrase","1","-2.0000","8.27561323870068333","392692511.0000","3.8333","1.8333","5 Dec 2016","G3HTkrbQZ4Q2IMg6TYR7QFVkwHq1"
"G3HTkrbQZ4Q2IMg6TYR7QFVkwHq1","random","1","-0.8000","9.87125298336231000","8585920000.8000","4.0000","3.2000","5 Dec 2016","G3HTkrbQZ4Q2IMg6TYR7QFVkwHq1"
"G3HTkrbQZ4Q2IMg6TYR7QFVkwHq1","common","1","-0.7500","4.18649176099537500","19020.5000","2.0000","1.2500","5 Dec 2016","G3HTkrbQZ4Q2IMg6TYR7QFVkwHq1"
"G3HTkrbQZ4Q2IMg6TYR7QFVkwHq1","mangled","1","-0.3333","6.12282663651336667","16666950635.3333","2.6667","2.3333","5 Dec 2016","G3HTkrbQZ4Q2IMg6TYR7QFVkwHq1"
"G5aC7gW7OaeNom3R67RA1eI3pTz2","mangled","1","0.0000","4.45085341791278889","77250.8889","2.0000","2.0000","30 May 2017","G5aC7gW7OaeNom3R67RA1eI3pTz2"
"G5aC7gW7OaeNom3R67RA1eI3pTz2","passphrase","1","-1.3000","8.52099994927594000","611044302.4000","3.8000","2.5000","30 May 2017","G5aC7gW7OaeNom3R67RA1eI3pTz2"
"G5aC7gW7OaeNom3R67RA1eI3pTz2","random","1","-1.0000","10.00000000004340000","10000000001.0000","4.0000","3.0000","30 May 2017","G5aC7gW7OaeNom3R67RA1eI3pTz2"
"G5aC7gW7OaeNom3R67RA1eI3pTz2","common","1","-0.4000","3.93404868827136000","13111.1000","1.9000","1.5000","30 May 2017","G5aC7gW7OaeNom3R67RA1eI3pTz2"
