"user","condition","gameIndex","tendency","guessesLog10","guesses","score","userRating","timestamp","user"
"Agp1oaksMkMQH2S1pmNQVigUYM83","passphrase","1","-1.6667","9.11866395927343333","1756811514.6667","4.0000","2.3333","17 Dec 2017","Agp1oaksMkMQH2S1pmNQVigUYM83"
"Agp1oaksMkMQH2S1pmNQVigUYM83","predictable","1","0.0000","6.11570577786593333","2759812.0000","2.3333","2.3333","17 Dec 2017","Agp1oaksMkMQH2S1pmNQVigUYM83"
"Agp1oaksMkMQH2S1pmNQVigUYM83","common","1","-0.5000","2.91348308273405000","1037.5000","1.5000","1.0000","17 Dec 2017","Agp1oaksMkMQH2S1pmNQVigUYM83"
"Agp1oaksMkMQH2S1pmNQVigUYM83","random","1","1.0000","7.00000004342940000","10000001.0000","3.0000","4.0000","17 Dec 2017","Agp1oaksMkMQH2S1pmNQVigUYM83"
"Agp1oaksMkMQH2S1pmNQVigUYM83","mangled","1","1.0000","3.80516090159940000","6385.0000","2.0000","3.0000","17 Dec 2017","Agp1oaksMkMQH2S1pmNQVigUYM83"
"AoIM7wq3cBQLpOjRkKx0RjmLw9r2","random","1","-1.0000","10.25000001097677500","250002752500001.0000","4.0000","3.0000","6 Dec 2017","AoIM7wq3cBQLpOjRkKx0RjmLw9r2"
"AoIM7wq3cBQLpOjRkKx0RjmLw9r2","mangled","1","0.0000","3.01535975540920000","1036.0000","2.0000","2.0000","6 Dec 2017","AoIM7wq3cBQLpOjRkKx0RjmLw9r2"
"AoIM7wq3cBQLpOjRkKx0RjmLw9r2","passphrase","1","-3.2500","14.11575790507487500","41262317505112816.0000","5.0000","1.7500","6 Dec 2017","AoIM7wq3cBQLpOjRkKx0RjmLw9r2"
"AoIM7wq3cBQLpOjRkKx0RjmLw9r2","predictable","1","-0.7500","5.85368354448452500","1905614.0000","2.5000","1.7500","6 Dec 2017","AoIM7wq3cBQLpOjRkKx0RjmLw9r2"
"AoIM7wq3cBQLpOjRkKx0RjmLw9r2","common","1","0.0000","2.98684779515372500","1007.2500","1.5000","1.5000","6 Dec 2017","AoIM7wq3cBQLpOjRkKx0RjmLw9r2"
"BUrzRry1i1XtD700uicjeXAJLXE3","mangled","1","0.6250","3.39966732729141250","5693.0000","1.6250","2.2500","30 Nov 2017","BUrzRry1i1XtD700uicjeXAJLXE3"
"BUrzRry1i1XtD700uicjeXAJLXE3","passphrase","1","-2.5000","10.76910658667312500","1730428217368442.5000","4.2500","1.7500","30 Nov 2017","BUrzRry1i1XtD700uicjeXAJLXE3"
"BUrzRry1i1XtD700uicjeXAJLXE3","predictable","1","-1.5714","6.27571826261228571","2234685.1429","2.8571","1.2857","30 Nov 2017","BUrzRry1i1XtD700uicjeXAJLXE3"
"BUrzRry1i1XtD700uicjeXAJLXE3","common","1","-0.6000","3.07966882197390000","1297.4000","1.8000","1.2000","30 Nov 2017","BUrzRry1i1XtD700uicjeXAJLXE3"
"BUrzRry1i1XtD700uicjeXAJLXE3","random","1","0.2000","7.49883123194066000","632002000.8000","3.2000","3.4000","30 Nov 2017","BUrzRry1i1XtD700uicjeXAJLXE3"
"FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2","random","1","0.8750","8.00000003800126250","25007501250.8750","3.5000","4.3750","27 Nov 2017","FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2"
"FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2","mangled","1","1.7273","3.67160976095107273","6777.3636","2.0000","3.7273","27 Nov 2017","FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2"
"FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2","passphrase","1","-1.0000","12.65341629215885882","8719815660711595.1765","4.7647","3.7647","27 Nov 2017","FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2"
"FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2","predictable","1","1.0000","6.01444423642795385","2190454.4615","2.5385","3.5385","27 Nov 2017","FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2"
"FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2","common","1","2.0909","2.92855508041136364","1009.9091","1.6364","3.7273","27 Nov 2017","FVxxqsFqw1UZJ9UCy4vG8QVw0LQ2"
"HWIswN5YL6TZeanI8eYj4Os3Rz93","random","1","-0.5000","10.30000001307749000","110121103000001.0000","4.2000","3.7000","6 Dec 2017","HWIswN5YL6TZeanI8eYj4Os3Rz93"
"HWIswN5YL6TZeanI8eYj4Os3Rz93","mangled","1","1.2500","3.54523071947560000","7318.2500","1.7500","3.0000","6 Dec 2017","HWIswN5YL6TZeanI8eYj4Os3Rz93"
"HWIswN5YL6TZeanI8eYj4Os3Rz93","passphrase","1","-0.8889","12.93454888227028889","18790085919693988.4444","4.7778","3.8889","6 Dec 2017","HWIswN5YL6TZeanI8eYj4Os3Rz93"
"HWIswN5YL6TZeanI8eYj4Os3Rz93","predictable","1","1.0000","6.26522075806865000","2301754.0000","2.5000","3.5000","6 Dec 2017","HWIswN5YL6TZeanI8eYj4Os3Rz93"
"HWIswN5YL6TZeanI8eYj4Os3Rz93","common","1","0.7143","3.04559959620594286","1184.0000","1.7143","2.4286","6 Dec 2017","HWIswN5YL6TZeanI8eYj4Os3Rz93"
"JyddTn9SC8NBwiLOK68CPQEFtVy1","common","1","0.4000","2.86914990043654000","1073.4000","1.6000","2.0000","20 Nov 2017","JyddTn9SC8NBwiLOK68CPQEFtVy1"
"JyddTn9SC8NBwiLOK68CPQEFtVy1","random","1","0.7500","9.75000002171480000","2750005000001.0000","4.0000","4.7500","20 Nov 2017","JyddTn9SC8NBwiLOK68CPQEFtVy1"
"JyddTn9SC8NBwiLOK68CPQEFtVy1","mangled","1","1.0000","3.98247926082850000","13517.2000","2.0000","3.0000","20 Nov 2017","JyddTn9SC8NBwiLOK68CPQEFtVy1"
"JyddTn9SC8NBwiLOK68CPQEFtVy1","passphrase","1","-2.0000","14.07501314799052000","23504068687143196.8000","5.0000","3.0000","20 Nov 2017","JyddTn9SC8NBwiLOK68CPQEFtVy1"
"JyddTn9SC8NBwiLOK68CPQEFtVy1","predictable","1","0.6667","6.26745662358283333","3504322.6667","2.6667","3.3333","20 Nov 2017","JyddTn9SC8NBwiLOK68CPQEFtVy1"
"OjdKV2Tt2thVFpuUupXwUlkduyG2","predictable","1","-0.2000","5.58590088131026000","487760.8000","2.2000","2.0000","6 Dec 2017","OjdKV2Tt2thVFpuUupXwUlkduyG2"
"OjdKV2Tt2thVFpuUupXwUlkduyG2","common","1","-0.1667","2.89628239773483333","1026.0000","1.6667","1.5000","6 Dec 2017","OjdKV2Tt2thVFpuUupXwUlkduyG2"
"OjdKV2Tt2thVFpuUupXwUlkduyG2","random","1","-1.1429","8.82268008521470000","1430173676858.0000","3.5714","2.4286","6 Dec 2017","OjdKV2Tt2thVFpuUupXwUlkduyG2"
"OjdKV2Tt2thVFpuUupXwUlkduyG2","mangled","1","0.1250","3.80138148106660000","7498.0000","2.0000","2.1250","6 Dec 2017","OjdKV2Tt2thVFpuUupXwUlkduyG2"
"OjdKV2Tt2thVFpuUupXwUlkduyG2","passphrase","1","-2.2500","12.00695740886972500","3335242119867046.0000","4.6250","2.3750","6 Dec 2017","OjdKV2Tt2thVFpuUupXwUlkduyG2"
"P2ruvOa7baclgeDFs0xcOXUcNRy1","passphrase","1","0.0000","16.13699395752290000","13708626927841000.0000","5.0000","5.0000","15 Nov 2017","P2ruvOa7baclgeDFs0xcOXUcNRy1"
"P2ruvOa7baclgeDFs0xcOXUcNRy1","predictable","1","0.0000","6.10722137763539000","3012732.1000","2.6000","2.6000","15 Nov 2017","P2ruvOa7baclgeDFs0xcOXUcNRy1"
"P2ruvOa7baclgeDFs0xcOXUcNRy1","common","1","0.0000","2.93367497749232500","895.5000","1.2500","1.2500","15 Nov 2017","P2ruvOa7baclgeDFs0xcOXUcNRy1"
"P2ruvOa7baclgeDFs0xcOXUcNRy1","random","1","-0.7143","8.61006373217037143","26642864287143.7143","3.5714","2.8571","15 Nov 2017","P2ruvOa7baclgeDFs0xcOXUcNRy1"
"P2ruvOa7baclgeDFs0xcOXUcNRy1","mangled","1","0.8000","3.95919288912344000","10388.4000","2.0000","2.8000","15 Nov 2017","P2ruvOa7baclgeDFs0xcOXUcNRy1"
"PIShthtUxYaglUKzlmDIoy1wFOz1","passphrase","1","-1.0000","14.10401423065877500","21055252657773840.0000","4.5000","3.5000","20 Nov 2017","PIShthtUxYaglUKzlmDIoy1wFOz1"
"PIShthtUxYaglUKzlmDIoy1wFOz1","predictable","1","0.1818","6.02596200586140909","3357188.4545","2.5455","2.7273","20 Nov 2017","PIShthtUxYaglUKzlmDIoy1wFOz1"
"PIShthtUxYaglUKzlmDIoy1wFOz1","common","1","0.5000","2.83051379687580000","879.8333","1.3333","1.8333","20 Nov 2017","PIShthtUxYaglUKzlmDIoy1wFOz1"
"PIShthtUxYaglUKzlmDIoy1wFOz1","random","1","0.0000","11.00000000021715000","5000500000001.0000","4.5000","4.5000","20 Nov 2017","PIShthtUxYaglUKzlmDIoy1wFOz1"
"PIShthtUxYaglUKzlmDIoy1wFOz1","mangled","1","0.4286","3.95233864236900000","11426.1429","2.0000","2.4286","20 Nov 2017","PIShthtUxYaglUKzlmDIoy1wFOz1"
"PM9onR2uspO8tGptLZ6QLYjxTzl2","predictable","1","-0.1667","6.00784944551250000","2490849.3333","2.3333","2.1667","30 Nov 2017","PM9onR2uspO8tGptLZ6QLYjxTzl2"
"PM9onR2uspO8tGptLZ6QLYjxTzl2","common","1","-0.8000","2.86733538625902000","1245.0000","1.8000","1.0000","30 Nov 2017","PM9onR2uspO8tGptLZ6QLYjxTzl2"
"PM9onR2uspO8tGptLZ6QLYjxTzl2","random","1","-0.5000","13.00000000000215000","500050000000001.0000","5.0000","4.5000","30 Nov 2017","PM9onR2uspO8tGptLZ6QLYjxTzl2"
"PM9onR2uspO8tGptLZ6QLYjxTzl2","mangled","1","0.0000","3.89772349661515000","12301.7500","2.0000","2.0000","30 Nov 2017","PM9onR2uspO8tGptLZ6QLYjxTzl2"
"PM9onR2uspO8tGptLZ6QLYjxTzl2","passphrase","1","-0.8000","14.62537060880092000","16564387295102276.8000","5.0000","4.2000","30 Nov 2017","PM9onR2uspO8tGptLZ6QLYjxTzl2"
"PfTAeb6lbrSrbwSJvlT1rywTf1u2","random","1","-1.4286","9.42857144781064286","15715732857143.8571","3.7143","2.2857","30 Nov 2017","PfTAeb6lbrSrbwSJvlT1rywTf1u2"
"PfTAeb6lbrSrbwSJvlT1rywTf1u2","mangled","1","-0.8333","3.10564735918896667","1920.6667","1.8333","1.0000","30 Nov 2017","PfTAeb6lbrSrbwSJvlT1rywTf1u2"
"PfTAeb6lbrSrbwSJvlT1rywTf1u2","passphrase","1","-1.6000","10.01096494133952000","7811150243700690.8000","4.0000","2.4000","30 Nov 2017","PfTAeb6lbrSrbwSJvlT1rywTf1u2"
"PfTAeb6lbrSrbwSJvlT1rywTf1u2","predictable","1","-0.5714","5.97739838770221429","2035635.5714","2.5714","2.0000","30 Nov 2017","PfTAeb6lbrSrbwSJvlT1rywTf1u2"
"PfTAeb6lbrSrbwSJvlT1rywTf1u2","common","1","-0.2500","2.74517970729190000","754.3750","1.2500","1.0000","30 Nov 2017","PfTAeb6lbrSrbwSJvlT1rywTf1u2"
"QQNGNxc8loUgSR80xqviSoPifDg2","predictable","1","0.3333","5.36405078156766667","340938.6667","2.0000","2.3333","30 Nov 2017","QQNGNxc8loUgSR80xqviSoPifDg2"
"QQNGNxc8loUgSR80xqviSoPifDg2","common","1","1.7273","2.75471001714178182","778.4545","1.3636","3.0909","30 Nov 2017","QQNGNxc8loUgSR80xqviSoPifDg2"
"QQNGNxc8loUgSR80xqviSoPifDg2","random","1","1.5000","8.00000003257312500","25007500001.0000","3.5000","5.0000","30 Nov 2017","QQNGNxc8loUgSR80xqviSoPifDg2"
"QQNGNxc8loUgSR80xqviSoPifDg2","mangled","1","1.6667","3.46892822442113333","3925.6667","1.6667","3.3333","30 Nov 2017","QQNGNxc8loUgSR80xqviSoPifDg2"
"QQNGNxc8loUgSR80xqviSoPifDg2","passphrase","1","-1.5000","11.57208293315737500","487591067225149.5000","4.7500","3.2500","30 Nov 2017","QQNGNxc8loUgSR80xqviSoPifDg2"
"RJpyRH2CEgUgffSkYSCpKAYA3G12","random","1","-0.7500","8.00000001313737500","302500001.0000","3.2500","2.5000","6 Dec 2017","RJpyRH2CEgUgffSkYSCpKAYA3G12"
"RJpyRH2CEgUgffSkYSCpKAYA3G12","mangled","1","0.5000","3.37714088314348000","4841.8000","1.8000","2.3000","6 Dec 2017","RJpyRH2CEgUgffSkYSCpKAYA3G12"
"RJpyRH2CEgUgffSkYSCpKAYA3G12","passphrase","1","-1.0000","7.55796038806120000","36137690.0000","3.0000","2.0000","6 Dec 2017","RJpyRH2CEgUgffSkYSCpKAYA3G12"
"RJpyRH2CEgUgffSkYSCpKAYA3G12","predictable","1","-0.1429","6.58781141267638571","5301686.8571","2.8571","2.7143","6 Dec 2017","RJpyRH2CEgUgffSkYSCpKAYA3G12"
"RJpyRH2CEgUgffSkYSCpKAYA3G12","common","1","0.2000","2.53945649423402000","595.2000","1.2000","1.4000","6 Dec 2017","RJpyRH2CEgUgffSkYSCpKAYA3G12"
"RmynEREHO0cnlygkiuo4NYh4Ehi1","passphrase","1","-2.2000","11.70650278945820000","36203654863018890.0000","4.2000","2.0000","6 Dec 2017","RmynEREHO0cnlygkiuo4NYh4Ehi1"
"RmynEREHO0cnlygkiuo4NYh4Ehi1","predictable","1","-0.2500","6.48309688044550000","4102815.0000","2.7500","2.5000","6 Dec 2017","RmynEREHO0cnlygkiuo4NYh4Ehi1"
"RmynEREHO0cnlygkiuo4NYh4Ehi1","common","1","-0.5000","3.00393061526467500","1190.7500","1.7500","1.2500","6 Dec 2017","RmynEREHO0cnlygkiuo4NYh4Ehi1"
"RmynEREHO0cnlygkiuo4NYh4Ehi1","random","1","-1.5000","13.29884764779810000","198500050000000.5000","5.0000","3.5000","6 Dec 2017","RmynEREHO0cnlygkiuo4NYh4Ehi1"
"RmynEREHO0cnlygkiuo4NYh4Ehi1","mangled","1","0.6667","3.98040090557516667","11226.0000","2.0000","2.6667","6 Dec 2017","RmynEREHO0cnlygkiuo4NYh4Ehi1"
"SD7ZTVkpu9V2VJRnnb7GNpr874D2","common","1","0.7500","2.91584254769682500","1136.7500","1.5000","2.2500","30 Nov 2017","SD7ZTVkpu9V2VJRnnb7GNpr874D2"
"SD7ZTVkpu9V2VJRnnb7GNpr874D2","random","1","0.2222","7.66666669224656667","1150000001.0000","3.1111","3.3333","30 Nov 2017","SD7ZTVkpu9V2VJRnnb7GNpr874D2"
"SD7ZTVkpu9V2VJRnnb7GNpr874D2","mangled","1","1.1250","3.84582425448763750","7704.8750","2.0000","3.1250","30 Nov 2017","SD7ZTVkpu9V2VJRnnb7GNpr874D2"
"SD7ZTVkpu9V2VJRnnb7GNpr874D2","passphrase","1","-1.5714","12.79146130452014286","3695324687716724.0000","4.8571","3.2857","30 Nov 2017","SD7ZTVkpu9V2VJRnnb7GNpr874D2"
"SD7ZTVkpu9V2VJRnnb7GNpr874D2","predictable","1","0.0000","5.57370013903450000","3414933.3333","2.3333","2.3333","30 Nov 2017","SD7ZTVkpu9V2VJRnnb7GNpr874D2"
"SGZYpfuqpUdM5pOQVy8SOl6qnZG3","predictable","1","0.8000","5.59737529471754000","1069794.6000","2.2000","3.0000","20 Nov 2017","SGZYpfuqpUdM5pOQVy8SOl6qnZG3"
"SGZYpfuqpUdM5pOQVy8SOl6qnZG3","common","1","0.0000","2.87012035683947500","862.7500","1.5000","1.5000","20 Nov 2017","SGZYpfuqpUdM5pOQVy8SOl6qnZG3"
"SGZYpfuqpUdM5pOQVy8SOl6qnZG3","random","1","-0.7500","8.25000003257215000","250007500001.0000","3.5000","2.7500","20 Nov 2017","SGZYpfuqpUdM5pOQVy8SOl6qnZG3"
"SGZYpfuqpUdM5pOQVy8SOl6qnZG3","mangled","1","-0.2500","3.87896036230482500","8182.5000","2.0000","1.7500","20 Nov 2017","SGZYpfuqpUdM5pOQVy8SOl6qnZG3"
"SGZYpfuqpUdM5pOQVy8SOl6qnZG3","passphrase","1","-1.1429","11.84792245622354286","26677432858647676.8571","4.7143","3.5714","20 Nov 2017","SGZYpfuqpUdM5pOQVy8SOl6qnZG3"
"SMM5Vgak3VVNaUjA36gdwtrcgF63","mangled","1","-0.1250","3.64832499601198750","7048.5000","2.0000","1.8750","30 Nov 2017","SMM5Vgak3VVNaUjA36gdwtrcgF63"
"SMM5Vgak3VVNaUjA36gdwtrcgF63","passphrase","1","-0.6667","14.11818689390360000","18888322732509000.0000","4.6667","4.0000","30 Nov 2017","SMM5Vgak3VVNaUjA36gdwtrcgF63"
"SMM5Vgak3VVNaUjA36gdwtrcgF63","predictable","1","-0.3750","5.89492504725566250","1730026.0000","2.3750","2.0000","30 Nov 2017","SMM5Vgak3VVNaUjA36gdwtrcgF63"
"SMM5Vgak3VVNaUjA36gdwtrcgF63","common","1","-0.6667","3.09483014546900000","1481.1667","1.8333","1.1667","30 Nov 2017","SMM5Vgak3VVNaUjA36gdwtrcgF63"
"SMM5Vgak3VVNaUjA36gdwtrcgF63","random","1","0.0000","9.75000002171528750","13887505000001.0000","4.0000","4.0000","30 Nov 2017","SMM5Vgak3VVNaUjA36gdwtrcgF63"
"VMYzCpJR8dVHOxUAIIe1FnRV6IJ3","predictable","1","-1.6667","6.32328546257706667","3398069.3333","2.6667","1.0000","30 Nov 2017","VMYzCpJR8dVHOxUAIIe1FnRV6IJ3"
"VMYzCpJR8dVHOxUAIIe1FnRV6IJ3","common","1","0.0000","2.84010609445680000","692.0000","1.0000","1.0000","30 Nov 2017","VMYzCpJR8dVHOxUAIIe1FnRV6IJ3"
"VMYzCpJR8dVHOxUAIIe1FnRV6IJ3","random","1","-0.4286","11.06816020675778571","58587172857143.7143","4.2857","3.8571","30 Nov 2017","VMYzCpJR8dVHOxUAIIe1FnRV6IJ3"
"VMYzCpJR8dVHOxUAIIe1FnRV6IJ3","mangled","1","0.4286","4.15344804626705714","5605610.5714","2.0000","2.4286","30 Nov 2017","VMYzCpJR8dVHOxUAIIe1FnRV6IJ3"
"VMYzCpJR8dVHOxUAIIe1FnRV6IJ3","passphrase","1","-2.0000","12.20149328155233333","6479178562692910.6667","4.5000","2.5000","30 Nov 2017","VMYzCpJR8dVHOxUAIIe1FnRV6IJ3"
"VgKUOpcEarasBeO5uZeT32fJDik1","passphrase","1","-1.7143","15.22884432303887143","27798705063378514.8571","5.0000","3.2857","30 Nov 2017","VgKUOpcEarasBeO5uZeT32fJDik1"
"VgKUOpcEarasBeO5uZeT32fJDik1","predictable","1","-0.2000","5.87347340373714000","1235309.2000","2.3000","2.1000","30 Nov 2017","VgKUOpcEarasBeO5uZeT32fJDik1"
"VgKUOpcEarasBeO5uZeT32fJDik1","common","1","-0.6667","2.94837419935080000","1275.6667","1.6667","1.0000","30 Nov 2017","VgKUOpcEarasBeO5uZeT32fJDik1"
"VgKUOpcEarasBeO5uZeT32fJDik1","random","1","-0.6000","8.80000002610541000","11001106000001.0000","3.6000","3.0000","30 Nov 2017","VgKUOpcEarasBeO5uZeT32fJDik1"
"VgKUOpcEarasBeO5uZeT32fJDik1","mangled","1","0.4444","3.84284702582367778","1714338.7778","2.0000","2.4444","30 Nov 2017","VgKUOpcEarasBeO5uZeT32fJDik1"
"WG5Z8LVqiPQkjO8SgQD6DWj04KE2","random","1","0.5000","9.27837435326495000","79666690000000.8333","3.6667","4.1667","20 Nov 2017","WG5Z8LVqiPQkjO8SgQD6DWj04KE2"
"WG5Z8LVqiPQkjO8SgQD6DWj04KE2","mangled","1","0.0000","3.67668305143273333","8217.6667","1.6667","1.6667","20 Nov 2017","WG5Z8LVqiPQkjO8SgQD6DWj04KE2"
"WG5Z8LVqiPQkjO8SgQD6DWj04KE2","passphrase","1","-1.0000","10.84348251595460000","69740092000.0000","5.0000","4.0000","20 Nov 2017","WG5Z8LVqiPQkjO8SgQD6DWj04KE2"
"WG5Z8LVqiPQkjO8SgQD6DWj04KE2","predictable","1","-1.0000","5.72939516067900000","779280.8000","2.4000","1.4000","20 Nov 2017","WG5Z8LVqiPQkjO8SgQD6DWj04KE2"
"WG5Z8LVqiPQkjO8SgQD6DWj04KE2","common","1","0.0000","2.78380065152032857","1036.4286","1.5714","1.5714","20 Nov 2017","WG5Z8LVqiPQkjO8SgQD6DWj04KE2"
"WmbDRRq3aIfugfHE0v5HGsQGM4v1","passphrase","1","-0.6250","13.47736295466776250","21639357946792473.5000","4.5000","3.8750","30 Nov 2017","WmbDRRq3aIfugfHE0v5HGsQGM4v1"
"WmbDRRq3aIfugfHE0v5HGsQGM4v1","predictable","1","1.0000","5.76938884175270000","622773.3333","2.0000","3.0000","30 Nov 2017","WmbDRRq3aIfugfHE0v5HGsQGM4v1"
"WmbDRRq3aIfugfHE0v5HGsQGM4v1","common","1","1.2222","2.60143349804932222","587.4444","1.1111","2.3333","30 Nov 2017","WmbDRRq3aIfugfHE0v5HGsQGM4v1"
"WmbDRRq3aIfugfHE0v5HGsQGM4v1","random","1","0.3333","7.83333336952456667","166675000001.0000","3.3333","3.6667","30 Nov 2017","WmbDRRq3aIfugfHE0v5HGsQGM4v1"
